,name,month_2020,square_meter,road-width,price,bedroom_no,floors,street,area,district
1745,"Nhà Phố Cao Cấp - Đường nhựa 10m, DT 80m2, 1 lửng 3 lầu. Cách TTTM Vincom Nguyễn Xí 300m",9.0,80.0,10.0,10.8,5.0,3.0,307.0,17.0,17.0
1746,"Nhà phố thiết kế đẹp, gần Cầu Bình Lợi. DT 56m2 -  2 lầu - Tặng nội thất. Giá 4,65 tỷ",9.0,56.0,4.0,4.65,3.0,2.0,12.0,51.0,21.0
1747,"Nhà mặt tiền đường số 19, ngay siêu thị GIGAMALL Phạm Văn Đồng. DT 4m x 21m, 3 lầu.",9.0,80.0,8.0,9.5,4.0,3.0,18.0,50.0,21.0
1748,Nhà đường Nguyễn Văn Cừ 30m2 P.Cầu Kho Q.1,9.0,30.0,3.0,3.85,4.0,2.0,292.0,48.0,5.0
1749,Dịch Covid 19 vỡ nợ cần bán nhà Bình Chánh 4x26m,9.0,106.0,8.0,0.9,4.0,1.0,59.0,115.0,0.0
1750,Nhà HXH Lạc long Quân Q. 11 48m2 giá 4.95 tỷ,9.0,48.0,6.0,4.95,2.0,1.0,220.0,3.0,7.0
1751,Chị e cần bán nhà Bình Chánh 4x18m,9.0,144.0,6.0,0.8,2.0,1.0,550.0,124.0,0.0
1752,HXH Căn góc 2 MT Hòa Bình 66m2 giá 6.7 tỷ P.5 Q.11 Ngay Đầm Sen,9.0,66.0,8.0,6.7,4.0,2.0,134.0,22.0,7.0
1753,Hẻm Nguyễn Ngọc Lộc 18m2 giá 2.8 tỷ P.14 Q.10,9.0,18.0,3.0,2.8,1.0,2.0,263.0,7.0,6.0
1754,Nhà  Bình Thới  44m2 P.14 Q. 11.,9.0,44.0,6.0,6.15,4.0,2.0,40.0,7.0,7.0
1755,Bán nhà Điện Biên Phủ Quận 10 36m2 giá 4.95tỷ,9.0,36.0,3.0,4.95,3.0,3.0,551.0,25.0,6.0
1756,Bán nhà HXH Quận 8 65m2 giá 4.2 tỷ,9.0,65.0,6.0,4.2,2.0,1.0,23.0,9.0,15.0
1757,"bán nhà Phạm Ngũ Lão, P PNL, Q1. Giá: 80 tỷ TL:",9.0,86.0,20.0,80.0,8.0,4.0,345.0,77.0,5.0
1758,"bán toà nhà văn phòng đường điện biên phủ, p3, q3, trệt 10 tầng, giá: 85 tỷ tl",9.0,1.65,30.0,85.0,11.0,11.0,551.0,20.0,10.0
1759,"Xuất cảnh cần bán toà nhà đường 3 tháng 2, phường 11, quận 10, hầm 9 tầng, giá: 96 tỷ",9.0,1.409,30.0,96.0,20.0,10.0,21.0,4.0,6.0
1760,"Cần bán Building hầm 7 tầng đường Trương Định, P9, Q3. Giá: 150 tỷ LH:A Sơn",9.0,1.046,20.0,150.0,16.0,8.0,419.0,26.0,10.0
1761,"Hot hot hot. Bán nhà MT 8m Trần Quý Khoách, P Tân Định, Q1. Hầm 6 Lầu. Giá: 55 tỷ TL",9.0,740.0,12.0,55.0,12.0,7.0,439.0,102.0,5.0
1762,"Chính chủ bán Building VP Trần Hưng Đạo-Trần Đình Xu, Q1. Hầm 9 tầng. Giá: 135 tỷ",9.0,1.344,20.0,135.0,18.0,9.0,428.0,47.0,5.0
1763,"Cần bán nhà mặt tiền Thái Văn Lung, phường Bến Nghé, Quận 1. Giá: 74 tỷ",9.0,106.0,20.0,74.0,7.0,4.0,398.0,44.0,5.0
1764,"Bán đất đường Vườn Lài, Phường An Phú Đông, Quận 12. DT: 261m2. Giá: 9,5 tỷ",9.0,261.0,30.0,9.5,1.0,1.0,507.0,31.0,8.0
1765,"Bán nhà trệt 2 lầu đường Hồ Văn Huê, Phường 9, Quận Phú Nhuận. DT: 241m2. Giá: 43 tỷ TL",9.0,241.0,20.0,43.0,6.0,3.0,148.0,26.0,20.0
1766,"Bán nhà 5 tầng đường Hoàng Văn Thụ, Phường 15, Quận Phú Nhuận. Giá: 39 tỷ",9.0,577.0,30.0,39.0,9.0,5.0,123.0,8.0,20.0
1767,"Bán nhà mặt tiền Hà Huy Giáp, Thạnh Lộc, Q12, 15x57m. CN: 816m2. Giảm 6 tỷ",9.0,816.0,40.0,48.0,1.0,1.0,133.0,80.0,8.0
1768,"Bán Nhà Mặt tiền Điện Biên Phủ, Bình Thạnh, 12x22m, 256tr/th, giá 64 tỷ",9.0,300.0,100.0,64.0,90.0,10.0,551.0,10.0,17.0
1769,"Bán nhà mặt tiền Điện Biên Phủ, Phường 17, Bình Thạnh. DT 12x22m nở hậu, 256tr/th, 64 tỷ",9.0,300.0,100.0,64.0,90.0,10.0,551.0,10.0,17.0
1770,"Bán gấp mặt tiền Thống Nhất, diện tích cực đẹp 16x47m,HĐ: 348tr/th giá 87 tỷ",9.0,800.0,100.0,87.0,90.0,4.0,407.0,80.0,8.0
1771,"Bán gấp nhà MT Cao Thắng, P5, Q3. DT: 16 x57m. CN: 879m2. Giá: 310 tỷ",9.0,879.0,25.0,0.31,90.0,12.0,63.0,22.0,10.0
1772,"Bán nhà MT Bến Vân Đồn, P2, Q4. DT: 12,7 x 32m2. Giá: 150 tỷ bớt lộc",9.0,414.0,30.0,150.0,12.0,2.0,57.0,12.0,11.0
1773,"Bán nhà 3MT Điện Biên Phủ, Q Bình Thạnh. DT: 12 x 32m. CN: 244m2. Giá LH: 0967666667",9.0,244.0,90.0,64.0,8.0,2.0,551.0,8.0,17.0
1774,"Bán Nhà Trần Cao Vân, Quận 3, 15mx20m, Giá Tốt 115 Tỷ",9.0,400.0,30.0,115.0,10.0,4.0,426.0,23.0,10.0
1775,"Bán gấp khách sạn MT Bùi Viện – Đỗ Quang Đẩu, Q1 DT 10x18m 8 lầu giá 95 tỷ.",9.0,300.0,60.0,95.0,14.0,7.0,49.0,77.0,5.0
1776,"Chủ nhà cần bán gấp nhà MT đường Rạch Bùng Binh, P.9, Q.3. DT: 16x19m, HĐ thuê 150tr, 58Ty",9.0,500.0,60.0,58.0,10.0,4.0,359.0,24.0,10.0
1777,"Bán gấp nhà MT Nguyễn Bỉnh Khiêm, Đa Kao, Q1. DT: 12x30m. GPXD 10 tầng. Giá: 160 tỷ",9.0,358.0,30.0,160.0,12.0,2.0,238.0,106.0,5.0
1778,"Bán nhà MT ngang 6m tại Nguyễn Trãi, P2, Q5. Giá: 65 tỷ. LH:  Mr Sơn",9.0,114.0,30.0,65.0,12.0,5.0,285.0,12.0,12.0
1779,"Bán toà nhà CHDV cao cấp tại đg Thống Nhất, P11, Q Gò Vấp. Gồm 7 lầu, 66 phòng lớn",9.0,559.0,30.0,62.0,66.0,7.0,407.0,4.0,19.0
1780,"Bán gấp nhà 4 lầu Võ Thị Sáu, P6, Q3. Giá: 30 tỷ TL.  Mr Sơn",9.0,68.0,30.0,30.0,12.0,4.0,495.0,23.0,10.0
1781,"Bán gấp biệt thự cũ đg Nguyễn Gia Thiều, P6, Q3. LH:  Mr Sơn. Giá: 175 tỷ",9.0,450.0,20.0,175.0,8.0,2.0,250.0,23.0,10.0
1782,"Bán building Nguyễn Đình Chiểu, P6, Q3. Giá: 135 tỷ.",9.0,160.0,30.0,135.0,66.0,10.0,309.0,23.0,10.0
1783,"Bán gấp nhà MT hầm 7 lầu tại Nguyễn Đình Chiểu, P8, Q3. LH:  Mr Sơn",9.0,178.0,30.0,120.0,15.0,7.0,309.0,22.0,10.0
1784,"Cần bán gấp nhà MT Trương Định, P9, Q3. GPXD: 2 hầm, 15 lầu. Giá: 320 tỷ",9.0,995.0,30.0,0.32,11.0,2.0,419.0,26.0,10.0
1785,"Bán gấp toà nhà hầm, 8 lầu tại đường Nguyễn Chí Thanh, Q11. DT: 8x20m. Vuông vức, nhà mới",9.0,155.0,30.0,75.0,32.0,8.0,239.0,21.0,7.0
1786,"Chính chủ bán gấp nhà nát số: 700-702 CMT8, P5, Q TB. DT: 7 x36m. GPXD: hầm, lửng, 7 lầu",9.0,307.0,30.0,59.0,32.0,8.0,70.0,22.0,22.0
1787,"bán gấp nhà góc 2 MT đường Trần Hưng Đạo, Huỳnh Mẫn Đạt, P1, Q5.",9.0,298.0,40.0,0.48,122.0,9.0,428.0,2.0,12.0
1788,"Cần bán gấp nhà nát MT Nguyễn Cư Trinh, Q1. CN: 86,5m2. GPXD: hầm, 6 lầu. Giá: TL",9.0,87.0,40.0,43.0,12.0,6.0,242.0,65.0,5.0
1789,"Bán nhà c4 MT đg Lương Định Của, P Bình An, Q2. Giá: 33 tỷ LH: 0967666667 Mr Sơn",9.0,132.0,40.0,33.0,4.0,2.0,219.0,32.0,9.0
1790,"Cần tiền bán gấp nhà MT Hồ Văn Huê, P9, Q PN. Giá LH:  Mr Sơn",9.0,77.0,30.0,26.0,10.0,5.0,148.0,26.0,20.0
1791,"Bán gấp nhà góc 3 MT đg Nguyễn Oanh, P17, Q Gò Vấp. Giá LH:  Mr Sơn",9.0,469.0,30.0,56.0,2.0,2.0,264.0,10.0,19.0
1792,"Xuất cảnh bán gấp nhà MT ngang 10m tại Hồ Văn Huê, P9, Q PN. Giá: 43 tỷ.",9.0,241.0,25.0,43.0,8.0,3.0,148.0,26.0,20.0
1793,"Bán nhà MT Trần Quang Khải, Tân Định, Q1. Giá: 45 tỷ TL. LH:  Mr Sơn",9.0,96.0,30.0,45.0,11.0,5.0,438.0,102.0,5.0
1794,"Bán gấp nhà MT đường Đề Thám, P Cô Giang, Q1. DT: 4,5 x18,5m. Giá LH:  Mr Sơn",9.0,81.0,30.0,37.0,9.0,4.0,572.0,47.0,5.0
1795,"Xuất cảnh bán gấp nhà MT đg số 8A, P An Phú, Q2. DT: 10 x20m. Trệt, 2 lầu. Giá: 26 tỷ",9.0,200.0,18.0,26.0,5.0,3.0,387.0,30.0,9.0
1796,"Bán gấp nhà đường số, P Thảo Điền, Quận 2. Nhà 6 lầu, 11P cho thuê.",9.0,110.0,12.0,26.0,11.0,6.0,371.0,83.0,9.0
1797,"Bán gấp nhà MT chơ Tân Định, đg Hai Bà Trưng, P8, Q3.",9.0,61.0,30.0,35.0,12.0,4.0,110.0,25.0,10.0
1798,"Xuất cảnh cần bán MT 6m đg Cô Bắc, Q1. Giá: 60 tỷ. LH:   Mr Sơn",9.0,122.0,30.0,54.0,121.0,8.0,75.0,47.0,5.0
1799,"Xuất cảnh bán gấp nhà 8 tầng MT Lê Thị Riêng, Bến Thành, Q1. LH:  Mr Sơn",9.0,141.0,25.0,110.0,136.0,8.0,191.0,45.0,5.0
1800,"bán gấp nhà góc 2 MT đường D3, P25, Q Bình Thạnh",9.0,168.0,20.0,45.0,7.0,3.0,90.0,16.0,17.0
1801,"Bán nhà MT Nguyễn Đình Chiểu, P5, Q3. Hầm, 7 lầu. Giá LH:   Mr Sơn",9.0,178.0,30.0,125.0,112.0,7.0,309.0,22.0,10.0
1802,"bán gấp nhà trệt, 5 lầu MT 6m, đường Ngô Gia Tự, P9, Q10.",9.0,82.0,30.0,50.0,15.0,5.0,313.0,26.0,6.0
1803,"Bán Nhà Nguyễn Thị Minh Khai P. Đa Kao, Q1, Dt 7x12m, 82tr/th, 5 lầu, giá: 18.5 tỷ",9.0,200.0,100.0,18.5,30.0,5.0,277.0,106.0,5.0
1804,"Bán GẤP Nhà Hầm 17 Lầu MT Lê Quý Đôn, Q3. DT: 38 x 45m ,TN 1.82 tỷ/tháng, giá 455 tỷ",9.0,2.0,100.0,0.455,90.0,7.0,183.0,23.0,10.0
1805,"Xuất cảnh bán gấp nhà MT đường Lê Quý Đôn, P7, Quận 3. DT: 38x45m giá 455 tỷ",9.0,2.0,100.0,0.455,90.0,12.0,183.0,23.0,10.0
1806,"Bán gấp MT Nguyễn Thái Bình, DT: 208m2, hầm 11 lầu, HĐ thuê 1.66 tỷ/th , giá 415 tỷ",9.0,200.0,100.0,0.415,90.0,4.0,272.0,66.0,5.0
1807,"Cần bán nhà 2 mặt tiền Nguyễn Thái Bình, Q1. DT: 12x28m, hầm 11 lầu giá 415 tỷ",9.0,400.0,100.0,0.415,90.0,4.0,272.0,66.0,5.0
1808,"Bán nhà MT Nguyễn Thái Bình - Ký Con, quận 1. DT: 12x18m, 11 lầu giá 415 tỷ",9.0,200.0,100.0,0.415,90.0,7.0,159.0,66.0,5.0
1809,"Bán tòa nhà đường Nguyễn Thái Bình, Quận 1, DT: 6x20m, 4 tầng, TN: 240 tr/th, chỉ 58 tỷ",9.0,120.0,80.0,58.0,12.0,4.0,272.0,66.0,5.0
1810,"Bán Nhà MT Hà Huy Giáp, Thạnh Lộc, Q12. Giá: 49 tỷ",9.0,816.0,40.0,49.0,80.0,1.0,133.0,80.0,8.0
1811,"Bán nhà 2 MT đường Bàn Cờ, Nguyễn Đình Chiểu Q. 3, DT: 8x21m, TN: 150tr/th, giá: 53 tỷ",9.0,200.0,100.0,45.0,30.0,7.0,32.0,20.0,10.0
1812,"Cần bán gấp nhà MT Nguyễn Bỉnh Khiêm, Đa Kao, Q1. GPXD: 2 hầm, 8 lầu, ST. Giá: 135 tỷ",9.0,358.0,30.0,135.0,16.0,3.0,238.0,106.0,5.0
1813,"Cần bán hoặc hợp tác khai thác DT đất 16 x 57m MT Nguyễn Văn Lượng, P17, Q Gò Vấp",9.0,803.0,30.0,64.0,168.0,9.0,296.0,10.0,19.0
1814,"Bán nhà 3MT Điện Biên Phủ, Bình Thạnh. DT: 12x22m, CN: 244.7m2. Giá: 64 tỷ.",9.0,245.0,70.0,64.0,168.0,17.0,551.0,8.0,17.0
1815,"Bán nhà mặt tiền đường Yersin, Quận 1. DT: 6x21m, nở hậu 9,4m, chỉ 47 tỷ",9.0,200.0,100.0,47.0,90.0,7.0,514.0,66.0,5.0
1816,"Bán nhà MT vị trí Vàng Vô Cùng đắc địa Sương Nguyệt Ánh Q1. DT 4.5x18m, 6 tầng, 65 tỷ",9.0,100.0,100.0,65.0,90.0,6.0,364.0,45.0,5.0
1817,"Cần Bán Gấp Mặt Tiền Hà Huy Giáp, P. Thạnh Lộc Quận 12, DT 15x57m, 6 lầu Giá: 48 tỷ",9.0,900.0,100.0,48.0,2.0,1.0,133.0,80.0,8.0
1818,"Cần Bán Gấp Mặt Tiền Điện Biên Phủ, P. 15 Quận Bình Thạnh, DT 12x22m, hầm 8 lầu Giá 64 tỷ",9.0,300.0,80.0,64.0,50.0,7.0,551.0,8.0,17.0
1819,"Bán nhà MT Nguyễn Văn Lượng, P17, Quận Gò Vấp. HĐT: 250tr/tháng. Giá: 64 tỷ",9.0,803.0,40.0,64.0,105.0,9.0,296.0,10.0,19.0
1820,"Bán nhà MT Nguyễn Trãi, Q1, Hầm 6 Lầu, HĐ 780tr/th, giá 195 tỷ",9.0,500.0,100.0,195.0,30.0,7.0,285.0,45.0,5.0
1821,"Bán nhà mặt tiền Phạm Viết Chánh, Q1, DT: 6.7x 25m, hầm, 7 lầu, giá 58 tỷ",9.0,200.0,100.0,58.0,30.0,7.0,348.0,65.0,5.0
1822,"Bán gấp MT Phạm Viết Chánh, quận 1, ngang 6.7m, 7 lầu, HĐ thuê 232tr/th, giá 58 tỷ",9.0,200.0,100.0,58.0,90.0,7.0,348.0,65.0,5.0
1823,"chính chủ bán gấp nhà  hồ văn huê, p9, q phú nhuận, 10x24m, 2 lầu, 44 tỷ",9.0,300.0,100.0,48.0,30.0,5.0,148.0,26.0,20.0
1824,"Bán nhà Trần Hưng Đạo, P2, Q5 8x18m, 142m2, giá 65 tỷ",9.0,200.0,200.0,65.0,30.0,5.0,428.0,12.0,12.0
1825,"Bán Nhà Mặt tiền Trần Hưng Đạo, P7, Q5. DT: 8x18m, DTCN: 142m2 - 65 tỷ",9.0,200.0,100.0,65.0,30.0,5.0,428.0,12.0,12.0
1826,"Cần bán gấp MT Lê Quý Đôn, p6, quận 3. DTCN: 1683m2 hợp đồng thuê 1.82 tỷ/tháng giá 455 tỷ",9.0,2.0,100.0,0.455,50.0,17.0,183.0,23.0,10.0
1827,"Cần Bán nhà Mặt Tiền Quận 3, Phường 6, DT 38x45m, Hầm 17 tầng, HĐ 1.82 tỷ/th, giá 455 tỷ",9.0,2.0,100.0,0.455,90.0,17.0,183.0,23.0,10.0
1828,"Bán nhà MT Hà Huy Giáp, P Thạnh Lộc, Q12. DT đất: 816m2. Giá: 49 tỷ",9.0,816.0,40.0,49.0,8.0,2.0,133.0,80.0,8.0
1829,"Bán nhà góc 2MT đg số 20, P An Phú, Q2",9.0,388.0,18.0,56.0,12.0,2.0,526.0,30.0,9.0
1830,"Xuất cảnh bán nhà MT Nguyễn Cư Trinh, Q1. Giá: 45 tỷ.",9.0,87.0,40.0,45.0,12.0,5.0,242.0,65.0,5.0
1831,"Bán nhà MT Nguyễn Trãi, Q1. Siêu phảm dành cho Việt Kiều",9.0,184.0,30.0,78.0,12.0,2.0,285.0,65.0,5.0
1832,Bán Nhà MT Nguyễn Trãi P. Bến Thành Q.1 (DT: 7.8x28m) Giá 78 tỷ lh  a sơn,9.0,200.0,100.0,78.0,30.0,7.0,285.0,45.0,5.0
1833,"Bán Nhà MT Lam Sơn, P2, quận Tân Bình, DT (10x20m), Giá 29 tỷ",9.0,200.0,100.0,29.0,90.0,7.0,161.0,12.0,22.0
1834,"Bán nhà mặt tiền đường Trần Quốc Toản, P.8, Quận 3, DT: 4.9x27.85m Giá 29.5 tỷ",9.0,140.0,100.0,29.5,90.0,7.0,442.0,25.0,10.0
1835,"Bán nhà MT Trần Quốc Toản - Pasteur, Q3 (5x28m), trệt 2 lầu, giá 31 tỷ",9.0,200.0,100.0,31.0,90.0,7.0,322.0,25.0,10.0
1836,"Bán nhà MT Nguyễn Phúc Nguyên, Q3. DT: 12x14m nở hậu 12m, hầm 8 lầu Giá 49 tỷ",9.0,200.0,100.0,49.0,90.0,7.0,267.0,25.0,10.0
1837,"Bán gấp MT Nguyễn Phúc Nguyên, P9, Q3, HĐT 200tr/th, DT 8X14m, 9 lầu thang máy, giá 47 tỷ",9.0,200.0,100.0,47.0,90.0,7.0,267.0,26.0,10.0
1838,"Bán Nhà MT Trần Huy Liệu, P12, Q.PN ( 4x21M)- 5 Lầu giá 22.5 tỷ. cho thuê 55tr/th.",9.0,200.0,100.0,22.5,90.0,7.0,427.0,5.0,20.0
1839,"Bán nhà MT Trần Huy Liệu, Huỳnh Văn Bánh, Quận Phú Nhuận, trệt, 4 lầu, thang máy Giá 22 tỷ",9.0,100.0,100.0,22.0,9.0,5.0,427.0,5.0,20.0
1840,"Bán nhà mặt tiền đường Trần Huy Liệu, cách Nguyễn Văn Trỗi, DT 4x21m, Giá 21 tỷ",9.0,200.0,100.0,21.0,90.0,7.0,427.0,5.0,20.0
1841,"Bán tòa nhà văn phòng Trần Huy Liệu, P. 15, Q. Phú Nhuận, DT: 4x21m, HĐ thuê 55tr/th",9.0,200.0,100.0,20.4,90.0,7.0,427.0,8.0,20.0
1842,"Bán nhà mặt tiền Hoàng Sa, Quận 3 DT: 13x20m DTCN: 233m2. Giá: 55 tỷ lh:  a sơn",9.0,300.0,100.0,43.0,90.0,7.0,121.0,7.0,10.0
1843,"Bán gấp nhà góc 2MT lớn view sông đường Hoàng Sa, quận 3, (DT: 13x20m), Giá 46 Tỷ.",9.0,300.0,100.0,46.0,90.0,7.0,121.0,7.0,10.0
1844,"Bán nhà MT Nguyễn Trãi, phường Bến Thành Q1; DT: 6 x28m. CN: 185m2. Giá: 78 tỷ",9.0,200.0,30.0,78.0,30.0,7.0,285.0,45.0,5.0
1845,"chính chủ bán nhà 2mt 25-25a1 nguyễn bỉnh khiêm, bến nghé, q1, giá: 26 tỷ",9.0,48.0,20.0,26.0,1.0,4.0,238.0,44.0,5.0
1846,"Cần bán nhà góc 3 mặt tiền trần phú, p4, q5, dt: 10,3 x26m. giá: 65 tỷ tl",9.0,240.0,25.0,65.0,3.0,3.0,436.0,21.0,12.0
1847,"bán nhà nguyễn văn lượng, phường 17, quận gò vấp, gpxd: 9 tầng giá: 64 tỷ",9.0,803.0,30.0,64.0,105.0,9.0,296.0,10.0,19.0
1848,"bán nhà nguyễn văn lượng, phường 17, quận gò vấp, gpxd: 9 tầng giá: 64 tỷ, A sơn",9.0,803.0,30.0,64.0,105.0,9.0,296.0,10.0,19.0
1849,"Cần bán toà nhà chdv mặt tiền đường thống nhất, p11, q gò vấp, giá: 62 tỷ",9.0,2.366,25.0,62.0,66.0,6.0,407.0,4.0,19.0
1850,"cần bán nhà mặt tiền lý thường kiệt, p14, q10, giá: 70 tỷ Liên hệ:  a sơn",9.0,166.0,30.0,70.0,6.0,6.0,215.0,7.0,6.0
1851,"chính chủ cần bán nhà mặt tiền 8.5m tân hoá, p1, q11, gpxd: hầm 7 lầu, giá: 16,5 tỷ",9.0,183.0,20.0,16.5,7.0,7.0,460.0,2.0,7.0
1852,"chính chủ bán nhà nguyễn văn lượng, p17, q gò vấp, gpxd: 9 tầng, 105 chdv, giá: 64 tỷ",9.0,803.0,30.0,64.0,105.0,9.0,296.0,10.0,19.0
1853,"Hot Hot Hot! Siêu phẩm mặt tiền Trương Định, P6, Q3. DT: 8.3 x13.5m. Giá: 54 tỷ TL",9.0,110.0,20.0,54.0,4.0,2.0,419.0,23.0,10.0
1854,"Cần bán lô đất đường vườn lài, p an phú đông, q12, dt: 9x30m, giá: 10,5 tỷ",9.0,261.0,30.0,10.5,1.0,1.0,507.0,31.0,8.0
1855,"cần bán gấp nhà 2mt mạc đĩnh chi, p đa kao, q1, trệt 6 lầu, giá: 46 tỷ",9.0,100.0,20.0,46.0,6.0,6.0,229.0,106.0,5.0
1856,"Cần bán đất mặt tiền nguyễn thị thập, p tân phong, q7, dt: 5.4x22.5m. giá: 27,5 tỷ",9.0,116.0,30.0,27.5,1.0,1.0,279.0,91.0,14.0
1857,"xuất cảnh bán nhà ngang 10m đường hồ văn huê, p9, q phú nhuận, giá: 43 tỷ",9.0,241.0,20.0,43.0,3.0,3.0,148.0,26.0,20.0
1858,"cần chuyển nhượng  lô đất đường số 4, p bình khánh, quận 2. công nận: 2989m2. Giá: 430 tỷ",9.0,2.989,40.0,0.43,666.0,28.0,382.0,36.0,9.0
1859,"xuất cảnh cần bán nhà quốc hương, p thảo điền, q2, dt: 9x29m, 4 tầng, giá: 46 tỷ tl",9.0,258.0,20.0,46.0,4.0,4.0,355.0,83.0,9.0
1860,"Chủ nhà bán mặt tiền ngô quyền, p5, q10, dt:8x21m, 5 lầu, giá: 38 tỷ lh  a sơn",9.0,170.0,16.0,38.0,16.0,5.0,314.0,22.0,6.0
1861,"chính chủ cần bán nhà 404 lê văn sĩ, p2, q tân bình, dt: 8.2x22m, giá: 33 tỷC",9.0,165.0,20.0,33.0,6.0,4.0,199.0,12.0,22.0
1862,"xuất cảnh bán nhà 803m2 đường nguyễn văn lượng, p17, quận gò vấp, giá: 64 tỷ",9.0,803.0,30.0,64.0,105.0,9.0,296.0,10.0,19.0
1863,"Bán nhà mặt tiền đường nguyễn văn lượng, p17, quận gò vấp, giá: 64 tỷ",9.0,803.0,30.0,64.0,105.0,9.0,296.0,10.0,19.0
1864,"bán nhà mặt tiền nguyễn văn lượng, p 17, quận gò vấp, 803m2, gpxd: hầm, 9 lầu, giá: 64 tỷ",9.0,803.0,30.0,64.0,105.0,9.0,296.0,10.0,19.0
1865,"Cần bán nhà mặt tiền quốc hương, p thảo điền, q2, dt: 10x27m, giá: 46 tỷ tl",9.0,263.0,30.0,46.0,1.0,1.0,355.0,83.0,9.0
1866,"cần bán nhà mặt tiền phường thảo điền, q2, dt: 10x27m, giá: 46 tỷ tl",9.0,263.0,30.0,46.0,1.0,1.0,355.0,83.0,9.0
1867,"cần bán toà nhà đường bạch đằng, p24, q bình thạnh, hầm 7 tầng, giá: 60 tỷ tl",9.0,1.0,16.0,60.0,40.0,7.0,53.0,15.0,17.0
1868,"Xuất cảnh cần bán nhà 6 tầng Trần Hưng Đạo, P5, Q5. Giá: 70 tỷ. LH:  A Sơn",9.0,237.0,30.0,70.0,18.0,6.0,428.0,22.0,12.0
1869,"Xuất cảnh bán nhà Nguyễn Văn Trỗi, P12, Q Phú Nhuận. 4 tầng. Giá: 18,7 tỷ",9.0,112.0,12.0,18.7,5.0,4.0,302.0,5.0,20.0
1870,"Cần bán nhà góc 2 MT Đường số 38, P6, Q4. 5 lầu. Giá: 14 tỷ LH:  A Sơn",9.0,63.0,12.0,14.0,11.0,5.0,381.0,23.0,11.0
1871,"Xuất cảnh bán nhà mặt tiền đg trần hưng đạo, p5, quận 5, dt: 9x25m, giá: 79 tỷ tl",9.0,227.0,30.0,79.0,18.0,6.0,428.0,22.0,12.0
1872,"Chính chủ bán gấp nhà góc 2 MT đường Trần Hưng Đạo, Huỳnh Mẫn Đạt, P1, Q5.",9.0,298.0,30.0,145.0,12.0,4.0,428.0,2.0,12.0
1873,"Cần bán nhà 86-88 Cao Thắng, P4, Q3. Giá: 130 tỷ LH:  A Sơn",9.0,220.0,20.0,130.0,3.0,3.0,63.0,21.0,10.0
1874,"Hot Hot. Cần bán nhà 80 Mạc Đĩnh Chi, P Đa Kao, Q1. Giá: 46 tỷ LH:  A Sơn",9.0,214.0,20.0,46.0,6.0,6.0,229.0,106.0,5.0
1875,"Bán Building CHDV Trường Sơn-Cửu Long, P2, Q Tân Bình. Giá: 30,2 tỷ",9.0,144.0,16.0,30.2,24.0,8.0,87.0,12.0,22.0
1876,"hot hot hot, bán nhà hoà hảo p5, q10, 6 tầng, giá: 25 tỷ lh  a sơn",9.0,103.0,16.0,25.0,11.0,6.0,138.0,22.0,6.0
1877,"Hot Siêu Hot. Bán nhà mặt tiền DT: 8x26m, phường Đa Kao, Q1. Giá: 47 tỷ",9.0,205.0,12.0,47.0,7.0,3.0,329.0,106.0,5.0
1878,"Siêu phẩm góc 2 mặt tiền trần hưng đạo, p1, q5, dt: 8x19m, giá: 85 tỷ lh  a sơn",9.0,150.0,30.0,85.0,9.0,4.0,428.0,2.0,12.0
1879,"Chính chủ bán toà nhà đường hùng vương, p2, q10, dt: 8x25m, giá: 57 tỷ lh  a sơn",9.0,200.0,30.0,57.0,6.0,6.0,139.0,12.0,6.0
1880,"Siêu phẩm mặt tiền Nguyễn Văn Lượng, P17, Q Gò Vấp. DTCN: 800m2. Giá chỉ: 79tr/m2 bao GPXD",9.0,800.0,30.0,79.0,105.0,10.0,296.0,10.0,19.0
1881,Cần bán nhà 11 hà huy giáp phường thạnh lộc quận 12. dt: 15 x27m. giá: 59tr/m2,9.0,816.0,40.0,59.0,5.0,2.0,133.0,80.0,8.0
1882,"chính chủ bán nhà 20 nguyễn cư trinh, quận 1. dt: 4,2 x21m. giá: 44 tỷ.",9.0,87.0,40.0,44.0,11.0,5.0,242.0,65.0,5.0
1883,"Cần bán nhà nguyễn khắc nhu, p cô giang, quận 1, dt: 7,4 x26m, giá: 85 tỷ",9.0,210.0,30.0,85.0,42.0,7.0,259.0,47.0,5.0
1884,"Xuất cảnh bán gấp nhà MT Võ Thị Sáu, P7, Q3. DT: 6,1 x20m. Trệt, 3 lầu. Giá: 39,5 tỷ",9.0,120.0,25.0,39.5,12.0,4.0,495.0,24.0,10.0
1885,"Xuất cảnh bán gấp Nhà MT Hai Bà Trưng, P8, Q3. DT: 8,2 x19m. Giá: 48 tỷ.",9.0,153.0,30.0,48.0,5.0,2.0,110.0,25.0,10.0
1886,"Xuất cảnh bán gấp nhà MT Trần Quang Khải, P Tân Định, Q1. DT: 9x22m. Giá: 55 tỷ",9.0,201.0,25.0,55.0,3.0,2.0,438.0,102.0,5.0
1887,"Cần bán gấp nhà MT Nguyễn Trãi, Q1. DT: 6 x28m. Giá: 78 tỷ",9.0,184.0,30.0,78.0,5.0,2.0,285.0,65.0,5.0
1888,"Cần bán gấp nhà MT Yersin, P Nguyễn Thái Bình, Q1. DT: 6 x21m.",9.0,139.0,30.0,47.0,122.0,8.0,514.0,66.0,5.0
